stem,path,parent,tag,group,nC,pdgm_file,pi_file,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
9-1_FTOH,ALLxyz/FTOH/9-1_FTOH.xyz,FTOH,FTOH,FTOH | FTOH,10,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/9-1_FTOH.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/9-1_FTOH_pi.npy,0.1185635368205135,0.032821356680303476,0.01924916903568671,0.055750856549628074,-0.005026746980442494,-0.02142598879194768,0.00631624693191708,-0.004650753792192408,0.0038820099045070913,0.008893507714960568,-0.004707311970948542,-0.01096179462388757,-0.00854907362966623,0.006235236012124446,0.004567303128919581,0.00607050290583146,0.004430391438063422,-0.004202822336697833,-0.0027937873043781007,0.003018317835097842,0.002495825770983929,-0.0019599222455726,-0.0022326290308707863,-0.0012565312690600743,-0.000608172587611524,-0.0011498622599262769,0.0010350330972329663,-0.0010119641268400874,0.000776597958888691,0.0005111470430183173,0.0004216841247425453,0.0004203775319293636,0.00011423570959223651,-0.00011278429843276476,-0.00013761421260602598,-0.00013212973749614183,-7.935000329181196e-05,5.6723625743167345e-06,0.00013765123861766556,3.2089070424271284e-05,3.797841470692738e-05,-6.494349533202922e-05,-2.212521320048847e-05,1.3102187438114333e-05,-1.8180340362904706e-05,-1.4583526402779545e-05,3.454724904908737e-06,2.153813736968578e-05,5.784529828062083e-06,2.276939806076037e-06,-1.8594945557088791e-06,-2.5888861334028335e-06,1.9791781819854343e-07,2.544473402233615e-06,-1.72210381656463e-06,-2.623209614224523e-06,-1.98400231591052e-07,1.7002447812789288e-06,6.295670186190247e-07,-5.168095922373384e-08,-2.3432365931653498e-07,-8.1493383351557e-08,1.1338539400392753e-07,-8.576378538812261e-08,9.57865644106087e-08,1.5944865348937682e-08,-8.728492819218941e-09,3.190253802640311e-17,-1.1842406578166523e-19,9.216928812218529e-20,-3.5296455692211336e-20,2.3417286915888553e-23,3.998979636863192e-24,-1.9276985007925648e-25
PerfluorobutanesulfonicAcid,ALLxyz/PFSA/PerfluorobutanesulfonicAcid.xyz,PFSA,,NO_TAG | PFSA,4,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluorobutanesulfonicAcid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluorobutanesulfonicAcid_pi.npy,-0.05788894090597847,-0.019381394050280387,-0.03599170349913028,-0.007584507775972886,0.004698419425891386,0.001189096513217628,-0.0011338807667323851,-0.005735207673053537,-0.0039475096417675845,-0.00032351036977732546,0.0008516964709389258,-0.002373167508829995,-0.0023032569077632496,-0.0013943864091724711,-0.0011676651216741664,0.0007911556550232321,0.0005861399316352761,-0.003392442042950493,0.001256405294499662,0.0003716501643413849,-0.00032422066509080937,0.001169954594973403,-0.0009422695350046347,-0.000300901267690722,0.000745594909318118,-0.00030767516605064707,0.0007480100534913549,0.0006582605113403682,0.00022248533880353717,-0.00011328631789206785,0.00014126920194729075,-0.00034136613496419543,-5.5503882740975e-05,0.00011836555066734372,0.0003332401429140775,3.545262028126677e-05,-8.075879902254638e-05,-1.4974109765854344e-05,-3.483896276953783e-05,-8.417808478335141e-05,-2.758515358576375e-05,3.049157201149663e-05,-2.1910924149026017e-05,-1.3045252390486037e-05,-2.053828267434247e-05,1.0848758721222483e-05,2.6999022336783045e-06,-1.3474958261707801e-05,-5.005766306464739e-06,6.036190808302799e-06,-1.0849354044503728e-06,-9.852156534058842e-06,3.993168787563577e-06,4.484257476476253e-06,-7.874717210692367e-07,1.9989863196706035e-06,2.4443502734239647e-06,3.8103707172552427e-06,3.953374857360397e-06,9.64737392873648e-07,-2.906447279448346e-07,-8.587678022059071e-09,1.816907606516669e-06,-2.716436543631053e-07,-1.372755138400171e-06,3.4284368955834216e-07,-8.009120548641839e-07,3.1902538026030094e-17,-1.184240657821597e-19,9.216928813618782e-20,-3.52964556974186e-20,2.3417287223899823e-23,3.998979510089619e-24,-1.927696454623581e-25
PerfluoropentanesulfonicAcid,ALLxyz/PFSA/PerfluoropentanesulfonicAcid.xyz,PFSA,,NO_TAG | PFSA,5,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluoropentanesulfonicAcid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluoropentanesulfonicAcid_pi.npy,-0.004061861577462509,-0.030993262677601236,-0.009144386159685167,0.022411220610610353,0.033247605839717344,-0.009486052373581461,0.007188147321139287,-0.01822237630878873,-0.01292062640015689,-0.0033626106055950505,0.0014892076498463707,-0.0028497492468376943,0.00014230856173239837,-0.0008386870668036747,-0.0006708113731052907,-0.00029002647230779875,0.00458713850680629,0.001587037942656024,-0.001698740382124959,0.002321265977850842,-0.0012173754722212163,0.0010500673298694024,-0.00011594465946684265,0.0004242377451914951,0.0008438023544761682,-0.00031575520578272514,0.00038606300194564945,0.00027582410329272765,-0.0006662577166548718,7.431433640988006e-05,-0.0006674170011170835,-0.0001960644261448496,-0.0005815630811361837,-0.0003455855331816145,-0.0002824448343848049,3.456927022898873e-05,0.00021450268747477626,1.151856830773294e-05,-2.2817854868080037e-05,3.722301568598573e-05,-7.548276584364838e-05,-2.441734610097744e-05,-5.5277165535688394e-05,7.976673826619421e-05,-3.5744580741085736e-05,3.0762856059549414e-05,1.2299889813540574e-05,-6.772846317743831e-07,1.9807543868790644e-06,-1.1644212197733383e-06,-9.085413708456067e-06,1.2228402866646532e-06,2.2250309479407286e-07,-4.4182183113565454e-07,-1.3323880573198157e-07,-1.778736970234953e-07,-2.2101884192186786e-06,2.0185569282429948e-06,-6.024051662127241e-07,-1.4890608961376484e-07,-3.5511158304757803e-07,5.861466930830347e-07,-8.990349443927336e-08,5.42495828475152e-07,-2.8106767582844793e-07,-1.7082579899230093e-07,-5.044195192878922e-08,3.19025380264411e-17,-1.1842406578385575e-19,9.216928812394243e-20,-3.529645569287606e-20,2.3417286866326096e-23,3.998979664105086e-24,-1.9276981604985057e-25
PerfluoropropanesulfonicAcid,ALLxyz/PFSA/PerfluoropropanesulfonicAcid.xyz,PFSA,,NO_TAG | PFSA,3,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluoropropanesulfonicAcid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluoropropanesulfonicAcid_pi.npy,-0.13434322501394552,-0.02009988638255381,-0.042749999606633594,0.005477915652882811,0.0014353581452335033,-0.002310318635560071,-0.002196927174743256,0.00240068699638346,0.002918990449466578,0.0025152052060140036,-0.0011871069875742562,-0.0024501789360386896,-0.00018057086393625564,-0.0001576136755905706,-0.0017558795733904626,-0.00041071760808043475,-0.00022787982768498666,-0.0006027596819084826,-0.0004211925407588332,-0.0001828832185727766,-0.0013830228993370961,-0.0005909852224072416,-0.00032747683306241234,-4.270425081615538e-05,6.431139674643444e-05,-0.00014032927741571227,0.0002602272887278265,5.2161351652077016e-05,-9.271877863846646e-05,6.97912579129498e-06,-5.1113212847926625e-05,-7.614395879611076e-05,-6.39023230185655e-05,-3.337998715232453e-05,-3.127658923496854e-05,1.6318703809035674e-05,2.751695963752006e-05,-5.049961591949119e-07,7.256929422230548e-06,7.837283785205855e-06,-1.3935423532025878e-05,1.081291050159152e-05,-1.5994852646664475e-05,-1.2032710537184673e-05,2.4059927086754424e-06,-2.0618846049147368e-05,-8.349499163854115e-06,4.193897915379954e-06,1.7612581882487153e-06,1.0056498335906854e-06,-5.68546489298752e-07,-1.4870097701811418e-06,-1.9425797617459264e-06,-2.448494011689781e-06,1.0806248283447335e-06,1.3158912117581112e-06,4.5465719292138497e-07,-1.2110389975356186e-07,1.586477187984576e-07,-2.5336142489729875e-09,6.606966831455021e-07,2.6247106586761256e-07,2.3988720479448676e-07,1.1390142032300062e-08,-8.199365668037766e-09,1.5643242352170663e-07,2.447794028189081e-07,3.174008929366806e-17,-2.5977887864762063e-17,-2.732617756939901e-17,-2.0675954115333992e-17,6.458931392342004e-18,1.1774165952233152e-16,-5.565941673330633e-19
PerfluorooctanesulfonicAcid,ALLxyz/PFSA/PerfluorooctanesulfonicAcid.xyz,PFSA,,NO_TAG | PFSA,8,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluorooctanesulfonicAcid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluorooctanesulfonicAcid_pi.npy,0.20097968348284886,-0.007242196839093654,-0.02471374173980274,-0.05291214758500384,0.014205425319463177,0.0037903955493869897,-0.0025901050754797155,-0.010223975467660953,-0.0053604133016081894,-0.008262773984025624,0.004434625732709659,4.017577568643432e-05,-0.006823150030342829,0.0018111737310322242,0.0029877978124121574,-0.0008996605751131816,-0.0040341524367412,0.0015681877036836385,-0.000740630252042247,-0.0008470311981832274,0.0003250070801064781,-1.6860320375700332e-05,0.00048313082325314135,0.0010998223611809526,2.7499319864733864e-05,0.0006173433018125712,-0.000688087245977668,0.00038609153731194827,-0.00034620979872710653,6.339191308297234e-05,0.00013265780095596513,6.709792656648218e-05,3.6417796967980177e-06,1.5677239140984953e-06,1.5572958243507048e-05,-3.056579280978744e-05,-9.582799027404552e-05,-4.145564043092954e-05,-2.673907667762641e-05,-5.890273363180319e-05,9.570529034893434e-06,-1.5739202620525792e-05,-7.259360205962399e-06,-1.0051540123526553e-05,-1.183239130558425e-05,-8.584372039756525e-06,3.6294302693595697e-06,1.5650339219915342e-05,-8.826523909795804e-06,3.4518610473806013e-06,-8.098189341480163e-07,-9.19339761558197e-06,-3.0179525127477076e-06,1.3044506460979516e-07,-1.9672947916551843e-06,-4.940218643529452e-06,9.508024333269791e-07,2.5433550981860906e-06,-1.3544547497478962e-06,5.342881233275636e-06,-5.34881601783234e-07,1.5333019966525045e-06,-2.3622813152042277e-07,4.119189286921963e-07,1.7141923280775407e-07,-4.7298686103657536e-07,5.260844385006018e-07,3.190253802655883e-17,-1.1842406578493926e-19,9.216928812243449e-20,-3.529645569278003e-20,2.341728629838043e-23,3.9989794340978516e-24,-1.9276995337031488e-25
PerfluoroethanesulfonicAcid,ALLxyz/PFSA/PerfluoroethanesulfonicAcid.xyz,PFSA,,NO_TAG | PFSA,2,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluoroethanesulfonicAcid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluoroethanesulfonicAcid_pi.npy,-0.13507212393096157,-0.01445811905670565,-0.03810825883501739,0.004060622696252156,0.0022526402885547554,-0.004336539236510686,-0.006519871125102063,-0.0019206521462076169,0.006882260146788236,0.01709387847732127,0.02528539644586108,-0.004918388659671453,0.006494293997621889,0.004207813906547196,-0.000598553781011265,0.008367064440675046,-0.0029478525276043677,0.006791243289570842,0.006982970005181045,0.005592981196341762,0.004722044879789099,8.777983489861071e-05,0.002365945692499213,-0.00036493990289103483,0.00023837382444574844,-0.0005734699821003097,-0.00026171725446837407,-0.00015493564446064667,0.0001634704973287055,-0.0001658147455779479,3.21002218083859e-05,-7.29779367492434e-05,4.090395695753864e-06,0.00010043387523998543,-7.244196992870382e-05,-2.3277702133578235e-05,0.00010045896614466329,-9.121763470829884e-05,-6.999677009512099e-05,-6.963754810580637e-05,6.827803589448867e-05,-4.543932666645509e-05,-4.0960623000567544e-05,3.455591145119195e-06,-7.487634602565283e-06,-3.7998102674825785e-06,-1.4714476084389475e-05,-8.46579723241609e-06,3.533362868818914e-06,4.052760641089335e-06,1.1373743971484278e-06,-4.024337577941358e-07,1.957902164203852e-06,-1.925242089572256e-06,-2.423959281255974e-08,4.4809150981367055e-07,-2.639742454387105e-07,-9.143032541979673e-08,4.229226415104405e-08,8.364874600735883e-08,-1.704783095269497e-07,-8.754593095822576e-08,-1.177176783151453e-08,-7.945602456833321e-08,1.529379890851605e-08,-1.356783438495623e-09,8.126483993764052e-11,3.190253802637635e-17,-1.1842406578231997e-19,9.216928812604978e-20,-3.5296455693634574e-20,2.341728692941478e-23,3.998979649244404e-24,-1.9276982399769054e-25
PerfluoroheptanesulfonicAcid,ALLxyz/PFSA/PerfluoroheptanesulfonicAcid.xyz,PFSA,,NO_TAG | PFSA,7,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluoroheptanesulfonicAcid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluoroheptanesulfonicAcid_pi.npy,-0.01020375636219965,-0.006494359836924199,-0.020782355506439212,0.061189269519081935,-0.002630305411971629,-0.021884955865037872,0.0012145136063665774,0.0005161125460659691,0.00046151880638559714,0.006231387915940277,-3.5325308042872356e-05,-0.005071274577828471,-0.007984290121718071,0.003067826272811837,0.003582804964739364,0.000478061572934736,-0.0009946436181719992,-0.0019837147890377146,-0.0018491348284055112,-0.0007829526916220146,0.0021679734329946468,-0.0007524276673298001,-0.00011990952023852483,0.0013788211575579568,-0.00021063043070195517,0.0005081477664553342,-0.0004920544724786308,0.00027867794102250505,1.851999004963503e-05,5.198366174287982e-06,-4.641555639351729e-05,0.00027643656719219867,-0.00029981275139435743,0.0003361025791125037,0.00047090183166341855,-0.00042968774280649784,4.69651627927767e-05,-7.701190351535781e-05,3.625111187575394e-05,1.9202441002159958e-05,-3.386339994060281e-05,5.512594296760372e-06,-4.3220396190422086e-05,1.5116871129254029e-06,4.6305566717679855e-06,1.5061047288190974e-05,8.221094574651971e-06,-1.9688636817529324e-05,-1.0179239933495044e-05,1.0437186874087273e-05,-4.339330999339748e-06,8.901858010989912e-06,-1.7539182180272692e-06,2.237331588676965e-06,3.4494460109697974e-06,4.234900861881873e-06,2.474269432891501e-07,-2.0295080078286732e-06,-9.933783492998679e-07,7.31071144401009e-07,1.175947711720718e-06,1.516532756719456e-07,-1.5126280166002024e-06,-2.9361749459150483e-08,-3.839260814812875e-07,-5.459384516194059e-07,5.582082008525005e-09,3.190253802641921e-17,-1.1842406578177707e-19,9.216928812476064e-20,-3.5296455693117805e-20,2.341728692557147e-23,3.998979700140809e-24,-1.9276982064485617e-25
PerfluorohexanesulfonicAcid,ALLxyz/PFSA/PerfluorohexanesulfonicAcid.xyz,PFSA,,NO_TAG | PFSA,6,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluorohexanesulfonicAcid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/PerfluorohexanesulfonicAcid_pi.npy,0.0614233480774019,-0.012283973003608659,-0.03565418357781632,-0.04484883405517852,0.0038589191732878825,0.010726266038588235,-0.0017860136286653202,-0.00806404208201562,0.0004124189716022744,-0.004031080158912179,0.002074663113394496,-0.004110677504121683,-0.006205851122732902,0.002210289283597925,0.0007204285724725652,0.000997059251668159,-0.0016864636017268203,-0.0016150265053563432,-0.0010335963788895956,-6.440322696812787e-05,0.00035435383594263826,-0.0008355311091264599,0.0004265912165289382,0.0003451333005055527,0.00024929339401653846,0.000546649218202861,-0.00035550311496984605,0.0002899643370093479,-0.0004709024314663674,-1.8933378318070295e-05,-1.3738836872512708e-05,-4.017755096418085e-06,5.257065762298345e-05,-8.300832767559112e-05,-4.2832650075969915e-05,1.784759525220624e-05,-4.00200128748505e-05,-4.9814887998369547e-05,-4.1166536455070475e-05,-5.9980844500802505e-05,-1.0053859688527709e-05,5.461216913301401e-05,1.2677923895875089e-05,6.964597102511917e-07,-4.678338461512302e-06,9.633081892908276e-06,-2.0691335476695017e-05,3.049966018322364e-06,1.5472994790659807e-05,3.106401199495222e-06,-2.58577831336824e-06,3.5836466494701096e-06,-1.1153216693173425e-06,3.061702350071354e-07,-1.4196253145226941e-06,-6.502355526321678e-06,1.4830764010484667e-06,2.458486254974544e-06,8.782135056129341e-07,-1.699070499018975e-06,1.7362463693952967e-06,-1.7529962545248944e-06,-3.4661665904300506e-06,-5.02695097706785e-07,-9.473019040855457e-07,1.58806320516359e-06,-8.696614750732593e-08,3.1902538026307366e-17,-1.184240657845224e-19,9.216928812250689e-20,-3.529645569211132e-20,2.3417287296216538e-23,3.998979759951357e-24,-1.9276981845259452e-25
FC11Acid,ALLxyz/nAcids/FC11Acid.xyz,nAcids,,NO_TAG | nAcids,11,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC11Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC11Acid_pi.npy,0.3896577596821868,0.008463006979223503,-0.023594949223903563,-0.10746387460412897,-0.016537146137039625,0.029669880486475834,-0.0023411450913211175,-0.007917812929493138,0.0025632534254729235,-0.0012394825608392907,0.0007564231159396969,-0.007382030340082721,-0.008248828469331641,0.001987739957511643,0.0015967509598491575,0.005603252479430902,0.002387890445460971,-0.005316124983864249,-0.0011588349082967823,0.0005706317585665562,0.003351034864649208,-0.0015242105446822973,1.8270207211937505e-05,-0.0013414861103013672,0.0007369055717134341,0.00012615548072808904,0.0006331434879538323,-2.194820044063625e-05,-8.293278273973891e-05,-0.0005538538356143936,-0.00047747611721216473,0.00011000111663295089,0.0002634531202675067,-0.00014171812112393463,4.001539769129317e-05,0.0002099392455385396,9.856918358484056e-05,-1.2567956416163398e-07,6.357662947585577e-05,-5.992680644057007e-05,-1.2857294034115323e-05,1.7381329477446744e-06,1.878647063356983e-05,-1.7557341917264614e-05,-8.982563566090087e-06,1.2996842334821067e-05,6.92944531753315e-06,-1.1048841226295022e-05,-1.1564885631211904e-05,-1.9909076788003123e-05,-1.0985729475198904e-06,1.0391994313035771e-06,2.762722481339295e-06,-6.580014646875558e-06,1.3919829523371504e-06,2.7788135567893225e-06,2.2807823733101105e-07,-3.005202411998826e-06,-1.5483547630927488e-06,5.374729115897222e-07,2.508327388825119e-07,-1.8018724609075107e-07,4.359798083280323e-07,-4.9997796000446866e-08,-7.801322368539152e-07,-1.1841519693235924e-07,4.2499424822329256e-08,3.190253802640914e-17,-1.18424065783371e-19,9.216928812518267e-20,-3.529645569326153e-20,2.341728699027448e-23,3.998979661514424e-24,-1.9276974821332073e-25
FC6Acid,ALLxyz/nAcids/FC6Acid.xyz,nAcids,,NO_TAG | nAcids,6,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC6Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC6Acid_pi.npy,0.049267211503765077,-0.0044484746386081,-0.03562714220554188,-0.006380104229011299,-0.011301745025874126,-0.007330062287141464,-0.005940288612216785,0.01504833946040188,0.00575852504289872,0.007301592772564259,-0.0036524308155015017,3.797312158355013e-05,0.0021142841859559725,0.00023546241070391275,-0.0005055563304499554,-0.0009352486736919384,-0.0012923478882412842,0.0019615914007576262,-0.0014250928954033335,-0.0011572841914931724,-0.0012714790941078318,-0.003257093096762491,0.0008880966137780112,-8.795662614465157e-05,-0.001345829091705898,0.0008094725357592637,-0.00034744593200289526,-0.0008579788657236281,-0.0002764179568630127,-0.000562992875572961,-0.00035998986114002947,0.0005060567215378537,0.0002527586297673983,0.00012037004142819269,-0.00015302607442163146,0.00017912626631417635,-1.1574990337009898e-06,-0.00011040483834252426,0.00018469473519490734,-6.238725367265151e-05,-4.137543816356638e-05,5.742030553619387e-05,-2.641246354166392e-05,3.099163481038228e-05,-1.226073547444403e-05,3.624926202059233e-05,-8.340329859026003e-06,-2.018472009264449e-05,7.273113296438841e-06,6.497102906359007e-06,3.3938625902595917e-06,-1.0168157284097025e-05,-4.414726620899202e-06,6.331490677612657e-06,-1.9275802530701795e-06,9.77546323160338e-07,-4.291653766939356e-07,-7.676847354318069e-07,1.9290646452656146e-06,1.645719404789888e-07,-2.6695013994187016e-07,-9.553848313355244e-08,2.6310263654548244e-08,1.900268953275312e-07,1.2423457297013512e-06,-5.163619166134049e-07,1.3568706197513765e-07,3.190253802641039e-17,-1.1842406577912004e-19,9.216928811960958e-20,-3.529645569134986e-20,2.341728676038983e-23,3.998979657579381e-24,-1.9276995241795232e-25
HC14Acid,ALLxyz/nAcids/HC14Acid.xyz,nAcids,,NO_TAG | nAcids,14,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC14Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC14Acid_pi.npy,-0.1495806904597151,0.1096988336581961,0.06291173348498955,-0.021960087340669877,0.011737483535638011,-0.005910443132118544,-0.02366513117517231,-0.011218595966150886,0.005650265295840236,0.010335936058877717,0.0011013885430389931,-4.1608379223601345e-05,-0.0013546299673804073,-0.004778094392860233,0.002597679283286602,-0.010555798901950823,0.001383035097532294,-0.0009022714777704337,-0.0021386663976899864,0.0008225851464042828,0.0026255486877651427,0.00011956894434851156,0.003462435681874518,-0.0008093485930946991,-0.0008121993407269094,-0.0007311544940282307,0.000754792377676627,0.0006943533918242939,0.0003030633245661727,0.00039753061143773486,-0.0008276513855792547,-0.0002896622591774608,-3.4607612741154733e-05,0.00022292448501350448,-0.000304888329536581,-0.000190522351386632,-0.0002254781159954165,5.2700126793595724e-05,9.600785263967072e-05,-0.00012261697659625648,-1.3156755877965441e-05,-2.347789744824861e-05,2.972364925491541e-05,-1.7086891149322018e-05,1.9186296677906233e-05,3.1032619176219676e-06,-4.525272420678535e-06,-1.6562389983399865e-06,-3.021051823387411e-06,6.724808296039576e-06,-4.7548960362799465e-06,-2.407677688459982e-07,2.3181344642506884e-07,-2.7500731779194853e-06,-6.339661865981324e-07,1.0902683826305754e-06,-5.693636996266584e-07,3.438367951407732e-07,3.087688485424841e-07,1.0306349943473405e-07,-4.578636116816472e-07,-2.516724194216146e-07,-1.7415767603635474e-07,-2.797840362856588e-07,4.6700999548023295e-08,-5.418920634466304e-08,-1.6399543357553394e-08,3.190253802637081e-17,-1.1842406578164178e-19,9.216928812635312e-20,-3.529645569373127e-20,2.3417286997379951e-23,3.9989796575273205e-24,-1.927698136443626e-25
HC2Acid,ALLxyz/nAcids/HC2Acid.xyz,nAcids,,NO_TAG | nAcids,2,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC2Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC2Acid_pi.npy,-0.1349081679924104,-0.015653584154120177,-0.03906349279768925,0.004371531643073204,0.0020455656379770788,-0.0037253597276863865,-0.0054420523363732185,-0.0008067368473838706,0.005527509613846771,0.011932258938977192,0.014495291953565479,-0.003478115079512481,0.0032303376090239097,0.0022413259736960576,-0.0011750284645610052,0.0038182636589309416,-0.0013280549445646805,0.002951639310745014,0.002644864188156724,0.0020257481319088727,0.0011833591544155337,-0.00015237533835162258,0.0005710752180905272,-0.0001089282601449712,8.604751256884327e-05,-0.00010417191287175372,7.215143478491492e-05,0.00011111159385285024,-4.92865536269724e-05,0.0001505300748528328,-7.104728379230556e-05,2.0854815051881717e-05,1.8214034281136237e-05,-0.00013455074489153159,0.00012335978436666764,4.8408530946883384e-05,-0.00018009393646819223,0.00017356903636714534,0.00013425753052775645,0.00014934794517489997,-0.00014151717085073958,0.00010123615973379496,8.754604841098111e-05,-5.2916852413857666e-06,1.6188707281715964e-05,7.74147225983215e-06,3.403773154893858e-05,1.959597069953645e-05,-7.816628554436685e-06,-8.749713525305347e-06,-2.8243360198134838e-06,1.0218914942358554e-06,-4.558663236358426e-06,4.640545181910536e-06,1.0221674976647138e-07,-1.0864321264530243e-06,6.2238884388237e-07,2.2931641533209984e-07,-1.0192775113913795e-07,-1.840105107491552e-07,4.1834510604868086e-07,2.156092951999876e-07,1.0115391120524719e-08,1.9261827084714474e-07,-4.385306953348942e-08,-6.560736307870151e-10,-1.3564455868986033e-09,3.1902538026463345e-17,-1.1842406578243057e-19,9.216928811591733e-20,-3.5296455689976746e-20,2.3417286865420684e-23,3.998979666728955e-24,-1.9276987406629167e-25
HC3Acid,ALLxyz/nAcids/HC3Acid.xyz,nAcids,,NO_TAG | nAcids,3,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC3Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC3Acid_pi.npy,-0.13434322501394552,-0.02009988638255381,-0.042749999606633594,0.005477915652882811,0.0014353581452335033,-0.002310318635560071,-0.002196927174743256,0.00240068699638346,0.002918990449466578,0.0025152052060140036,-0.0011871069875742562,-0.0024501789360386896,-0.00018057086393625564,-0.0001576136755905706,-0.0017558795733904626,-0.00041071760808043475,-0.00022787982768498666,-0.0006027596819084826,-0.0004211925407588332,-0.0001828832185727766,-0.0013830228993370961,-0.0005909852224072416,-0.00032747683306241234,-4.270425081615538e-05,6.431139674643444e-05,-0.00014032927741571227,0.0002602272887278265,5.216135165207704e-05,-9.271877863846648e-05,6.97912579129498e-06,-5.111321284792663e-05,-7.614395879611076e-05,-6.39023230185655e-05,-3.337998715232455e-05,-3.127658923496854e-05,1.6318703809035647e-05,2.7516959637519987e-05,-5.049961591948703e-07,7.256929422230539e-06,7.837283785205858e-06,-1.3935423532025855e-05,1.0812910501591444e-05,-1.5994852646664485e-05,-1.2032710537184646e-05,2.4059927086754086e-06,-2.0618846049147354e-05,-8.349499163854115e-06,4.193897915379943e-06,1.7612581882486915e-06,1.0056498335906706e-06,-5.685464892987548e-07,-1.4870097701811433e-06,-1.9425797617459277e-06,-2.4484940116897803e-06,1.080624828344751e-06,1.3158912117581207e-06,4.5465719292138937e-07,-1.2110389975356622e-07,1.5864771879845075e-07,-2.533614248986831e-09,6.606966831455085e-07,2.6247106586762293e-07,2.3988720479448544e-07,1.1390142032305925e-08,-8.199365668036838e-09,1.564324235217061e-07,2.4477940281891294e-07,3.1740256184601393e-17,-2.6029356285883575e-17,-2.6172058920500782e-17,-1.7426510605487988e-17,7.248793623118324e-17,-4.1527636048579277e-17,-8.431462700881646e-17
